x,T,U_0,rho,p,rho,U_0,U_1,U_2
0.863125,293,1.42E-07,998.01,1.00E+06,998.01,1.42E-07,0,0
0.864375,293,9.02E-08,998.01,1.00E+06,998.01,9.02E-08,0,0
0.865625,293,5.69E-08,998.01,1.00E+06,998.01,5.69E-08,0,0
0.866875,293,3.57E-08,998.01,1.00E+06,998.01,3.57E-08,0,0
0.868125,293,2.23E-08,998.01,1.00E+06,998.01,2.23E-08,0,0
0.869375,293,1.39E-08,998.01,1.00E+06,998.01,1.39E-08,0,0
0.870625,293,8.52E-09,998.01,1.00E+06,998.01,8.52E-09,0,0
0.871875,293,5.26E-09,998.01,1.00E+06,998.01,5.26E-09,0,0
0.873125,293,3.25E-09,998.01,1.00E+06,998.01,3.25E-09,0,0
0.874375,293,1.97E-09,998.01,1.00E+06,998.01,1.97E-09,0,0
0.875625,293,1.16E-09,998.01,1.00E+06,998.01,1.16E-09,0,0
0.876875,293,6.60E-10,998.01,1.00E+06,998.01,6.60E-10,0,0
0.878125,293,3.25E-10,998.01,1.00E+06,998.01,3.25E-10,0,0
0.879375,293,1.44E-10,998.01,1.00E+06,998.01,1.44E-10,0,0
0.880625,293,2.45E-11,998.01,1.00E+06,998.01,2.45E-11,0,0
0.881875,293,-2.52E-11,998.01,1.00E+06,998.01,-2.52E-11,0,0
0.883125,293,-2.21E-11,998.01,1.00E+06,998.01,-2.21E-11,0,0
0.884375,293,-1.46E-11,998.01,1.00E+06,998.01,-1.46E-11,0,0
0.885625,293,-3.16E-11,998.01,1.00E+06,998.01,-3.16E-11,0,0
0.886875,293,-5.09E-11,998.01,1.00E+06,998.01,-5.09E-11,0,0
0.888125,293,-5.34E-11,998.01,1.00E+06,998.01,-5.34E-11,0,0
0.889375,293,-5.60E-11,998.01,1.00E+06,998.01,-5.60E-11,0,0
0.890625,293,-3.92E-11,998.01,1.00E+06,998.01,-3.92E-11,0,0
0.891875,293,1.05E-11,998.01,1.00E+06,998.01,1.05E-11,0,0
0.893125,293,5.91E-11,998.01,1.00E+06,998.01,5.91E-11,0,0
0.894375,293,7.58E-11,998.01,1.00E+06,998.01,7.58E-11,0,0
0.895625,293,7.22E-11,998.01,1.00E+06,998.01,7.22E-11,0,0
0.896875,293,5.41E-11,998.01,1.00E+06,998.01,5.41E-11,0,0
0.898125,293,8.18E-11,998.01,1.00E+06,998.01,8.18E-11,0,0
0.899375,293,1.20E-10,998.01,1.00E+06,998.01,1.20E-10,0,0
0.900625,293,1.45E-10,998.01,1.00E+06,998.01,1.45E-10,0,0
0.901875,293,1.60E-10,998.01,1.00E+06,998.01,1.60E-10,0,0
0.903125,293,1.68E-10,998.01,1.00E+06,998.01,1.68E-10,0,0
0.904375,293,1.55E-10,998.01,1.00E+06,998.01,1.55E-10,0,0
0.905625,293,1.48E-10,998.01,1.00E+06,998.01,1.48E-10,0,0
0.906875,293,1.44E-10,998.01,1.00E+06,998.01,1.44E-10,0,0
0.908125,293,1.37E-10,998.01,1.00E+06,998.01,1.37E-10,0,0
0.909375,293,1.21E-10,998.01,1.00E+06,998.01,1.21E-10,0,0
0.910625,293,1.19E-10,998.01,1.00E+06,998.01,1.19E-10,0,0
0.911875,293,1.36E-10,998.01,1.00E+06,998.01,1.36E-10,0,0
0.913125,293,9.99E-11,998.01,1.00E+06,998.01,9.99E-11,0,0
0.914375,293,4.17E-11,998.01,1.00E+06,998.01,4.17E-11,0,0
0.915625,293,2.33E-11,998.01,1.00E+06,998.01,2.33E-11,0,0
0.916875,293,2.36E-11,998.01,1.00E+06,998.01,2.36E-11,0,0
0.918125,293,4.10E-11,998.01,1.00E+06,998.01,4.10E-11,0,0
0.919375,293,3.89E-11,998.01,1.00E+06,998.01,3.89E-11,0,0
0.920625,293,5.81E-11,998.01,1.00E+06,998.01,5.81E-11,0,0
0.921875,293,6.66E-11,998.01,1.00E+06,998.01,6.66E-11,0,0
0.923125,293,5.29E-11,998.01,1.00E+06,998.01,5.29E-11,0,0
0.924375,293,4.73E-11,998.01,1.00E+06,998.01,4.73E-11,0,0
0.925625,293,3.78E-11,998.01,1.00E+06,998.01,3.78E-11,0,0
0.926875,293,2.98E-11,998.01,1.00E+06,998.01,2.98E-11,0,0
0.928125,293,-2.21E-11,998.01,1.00E+06,998.01,-2.21E-11,0,0
0.929375,293,-4.39E-11,998.01,1.00E+06,998.01,-4.39E-11,0,0
0.930625,293,3.02E-11,998.01,1.00E+06,998.01,3.02E-11,0,0
0.931875,293,5.18E-11,998.01,1.00E+06,998.01,5.18E-11,0,0
0.933125,293,7.58E-11,998.01,1.00E+06,998.01,7.58E-11,0,0
0.934375,293,1.05E-10,998.01,1.00E+06,998.01,1.05E-10,0,0
0.935625,293,8.80E-11,998.01,1.00E+06,998.01,8.80E-11,0,0
0.936875,293,7.68E-11,998.01,1.00E+06,998.01,7.68E-11,0,0
0.938125,293,9.27E-11,998.01,1.00E+06,998.01,9.27E-11,0,0
0.939375,293,9.91E-11,998.01,1.00E+06,998.01,9.91E-11,0,0
0.940625,293,8.30E-11,998.01,1.00E+06,998.01,8.30E-11,0,0
0.941875,293,4.77E-11,998.01,1.00E+06,998.01,4.77E-11,0,0
0.943125,293,3.09E-11,998.01,1.00E+06,998.01,3.09E-11,0,0
0.944375,293,6.02E-11,998.01,1.00E+06,998.01,6.02E-11,0,0
0.945625,293,5.99E-11,998.01,1.00E+06,998.01,5.99E-11,0,0
0.946875,293,5.00E-11,998.01,1.00E+06,998.01,5.00E-11,0,0
0.948125,293,4.18E-11,998.01,1.00E+06,998.01,4.18E-11,0,0
0.949375,293,-7.67E-13,998.01,1.00E+06,998.01,-7.67E-13,0,0
0.950625,293,-4.06E-11,998.01,1.00E+06,998.01,-4.06E-11,0,0
0.951875,293,-3.69E-11,998.01,1.00E+06,998.01,-3.69E-11,0,0
0.953125,293,1.08E-11,998.01,1.00E+06,998.01,1.08E-11,0,0
0.954375,293,-4.59E-12,998.01,1.00E+06,998.01,-4.59E-12,0,0
0.955625,293,-3.89E-11,998.01,1.00E+06,998.01,-3.89E-11,0,0
0.956875,293,-4.77E-11,998.01,1.00E+06,998.01,-4.77E-11,0,0
0.958125,293,-6.31E-11,998.01,1.00E+06,998.01,-6.31E-11,0,0
0.959375,293,-5.10E-11,998.01,1.00E+06,998.01,-5.10E-11,0,0
0.960625,293,-2.41E-11,998.01,1.00E+06,998.01,-2.41E-11,0,0
0.961875,293,-4.02E-12,998.01,1.00E+06,998.01,-4.02E-12,0,0
0.963125,293,2.23E-11,998.01,1.00E+06,998.01,2.23E-11,0,0
0.964375,293,5.20E-11,998.01,1.00E+06,998.01,5.20E-11,0,0
0.965625,293,4.42E-11,998.01,1.00E+06,998.01,4.42E-11,0,0
0.966875,293,5.98E-11,998.01,1.00E+06,998.01,5.98E-11,0,0
0.968125,293,7.11E-11,998.01,1.00E+06,998.01,7.11E-11,0,0
0.969375,293,8.75E-11,998.01,1.00E+06,998.01,8.75E-11,0,0
0.970625,293,8.08E-11,998.01,1.00E+06,998.01,8.08E-11,0,0
0.971875,293,7.67E-11,998.01,1.00E+06,998.01,7.67E-11,0,0
0.973125,293,8.74E-11,998.01,1.00E+06,998.01,8.74E-11,0,0
0.974375,293,8.78E-11,998.01,1.00E+06,998.01,8.78E-11,0,0
0.975625,293,7.94E-11,998.01,1.00E+06,998.01,7.94E-11,0,0
0.976875,293,4.65E-11,998.01,1.00E+06,998.01,4.65E-11,0,0
0.978125,293,3.99E-11,998.01,1.00E+06,998.01,3.99E-11,0,0
0.979375,293,5.26E-11,998.01,1.00E+06,998.01,5.26E-11,0,0
0.980625,293,1.96E-11,998.01,1.00E+06,998.01,1.96E-11,0,0
0.981875,293,5.04E-12,998.01,1.00E+06,998.01,5.04E-12,0,0
0.983125,293,1.28E-11,998.01,1.00E+06,998.01,1.28E-11,0,0
0.984375,293,8.82E-13,998.01,1.00E+06,998.01,8.82E-13,0,0
0.985625,293,6.06E-12,998.01,1.00E+06,998.01,6.06E-12,0,0
0.986875,293,2.94E-12,998.01,1.00E+06,998.01,2.94E-12,0,0
0.988125,293,7.48E-12,998.01,1.00E+06,998.01,7.48E-12,0,0
0.989375,293,1.83E-11,998.01,1.00E+06,998.01,1.83E-11,0,0
0.990625,293,-1.12E-11,998.01,1.00E+06,998.01,-1.12E-11,0,0
0.991875,293,-3.75E-11,998.01,1.00E+06,998.01,-3.75E-11,0,0
0.993125,293,-5.30E-11,998.01,1.00E+06,998.01,-5.30E-11,0,0
0.994375,293,-1.00E-10,998.01,1.00E+06,998.01,-1.00E-10,0,0
0.995625,293,-8.87E-11,998.01,1.00E+06,998.01,-8.87E-11,0,0
0.996875,293,-2.30E-11,998.01,1.00E+06,998.01,-2.30E-11,0,0
0.998125,293,-2.48E-11,998.01,1.00E+06,998.01,-2.48E-11,0,0
0.999375,293,-3.06E-11,998.01,1.00E+06,998.01,-3.06E-11,0,0
