x,T,p,rho,U_0,U_1,U_2
0.299375,293,1e+07,1002.15,1.16549e-07,0,0
0.300625,293,1e+07,1002.15,2.0667e-07,0,0
0.301875,293,1e+07,1002.15,3.62885e-07,0,0
0.303125,293,1e+07,1002.15,6.33949e-07,0,0
0.304375,293,1e+07,1002.15,1.0974e-06,0,0
0.305625,293,1e+07,1002.15,1.88924e-06,0,0
0.306875,293,1e+07,1002.15,3.22273e-06,0,0
0.308125,293,9.99999e+06,1002.15,5.45634e-06,0,0
0.309375,293,9.99999e+06,1002.15,9.17101e-06,0,0
0.310625,293,9.99998e+06,1002.15,1.53053e-05,0,0
0.311875,293,9.99996e+06,1002.15,2.53367e-05,0,0
0.313125,293,9.99994e+06,1002.15,4.15412e-05,0,0
0.314375,293,9.9999e+06,1002.15,6.76956e-05,0,0
0.315625,293,9.99984e+06,1002.15,0.000109374,0,0
0.316875,293,9.99974e+06,1002.15,0.000174935,0,0
0.318125,293,9.99959e+06,1002.15,0.0002779,0,0
0.319375,293,9.99935e+06,1002.15,0.000437484,0,0
0.320625,293,9.99899e+06,1002.15,0.000681795,0,0
0.321875,293,9.99843e+06,1002.15,0.00105466,0,0
0.323125,292.999,9.9976e+06,1002.15,0.00161371,0,0
0.324375,292.999,9.99636e+06,1002.15,0.00244985,0,0
0.325625,292.998,9.99452e+06,1002.15,0.00368385,0,0
0.326875,292.998,9.99185e+06,1002.15,0.00547686,0,0
0.328125,292.997,9.988e+06,1002.15,0.00807686,0,0
0.329375,292.995,9.98247e+06,1002.14,0.0117898,0,0
0.330625,292.994,9.97472e+06,1002.14,0.0170124,0,0
0.331875,292.99,9.96385e+06,1002.14,0.0243255,0,0
0.333125,292.987,9.94895e+06,1002.13,0.0343677,0,0
0.334375,292.981,9.92857e+06,1002.12,0.0480851,0,0
0.335625,292.977,9.90131e+06,1002.11,0.0664586,0,0
0.336875,292.965,9.86503e+06,1002.09,0.0909184,0,0
0.338125,292.947,9.81761e+06,1002.07,0.122799,0,0
0.339375,292.935,9.75671e+06,1002.04,0.16381,0,0
0.340625,292.92,9.6792e+06,1002.01,0.216147,0,0
0.341875,292.886,9.58182e+06,1001.96,0.28175,0,0
0.343125,292.865,9.46262e+06,1001.91,0.362172,0,0
0.344375,292.813,9.31728e+06,1001.84,0.460138,0,0
0.345625,292.78,9.14497e+06,1001.76,0.576269,0,0
0.346875,292.743,8.94301e+06,1001.67,0.712817,0,0
0.348125,292.663,8.71035e+06,1001.56,0.869805,0,0
0.349375,292.618,8.44968e+06,1001.44,1.04591,0,0
0.350625,292.523,8.16061e+06,1001.31,1.24151,0,0
0.351875,292.472,7.85424e+06,1001.17,1.44889,0,0
0.353125,292.374,7.55355e+06,1001.03,1.65127,0,0
0.354375,292.328,7.27037e+06,1000.9,1.84283,0,0
0.355625,292.286,7.00675e+06,1000.78,2.02172,0,0
0.356875,292.207,6.76519e+06,1000.67,2.18456,0,0
0.358125,292.174,6.54953e+06,1000.57,2.33147,0,0
0.359375,292.118,6.35808e+06,1000.48,2.46005,0,0
0.360625,292.097,6.19313e+06,1000.41,2.57215,0,0
0.361875,292.048,6.0526e+06,1000.34,2.66787,0,0
